Format Version,1.21,Take Name,Take 2023-09-18 12.49.02 AM,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-09-18 12.49.02.397 AM,Total Frames in Take,2263,Total Exported Frames,2263,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
446,4.460000,-1.431752,57.575745,-1.110913,-0.236883,0.039204,-0.150699,0.000098,1.042797,-10.273060,0.316104,-0.293977,0.039275,-0.395779,0.000226,5.950108,-81.692680,7.261496,-0.061281,0.041160,-0.533066,0.000238,-0.199923,0.041213,-0.056243,-0.188256,0.048190,-0.091502,-0.303093,0.032427,-0.261438,-0.211578,0.037515,-0.249854,-0.181182,0.042125,-0.108226,-0.337262,0.033755,-0.136929,-0.369289,0.028954,-0.410028,-0.281355,0.032109,-0.311126,-0.321197,0.040634,-0.296309,-0.239233,0.065526,-0.425258,-0.264201,0.035810,-0.535040,-0.240094,0.041003,-0.532611,0.017727,0.036085,-0.533886,-0.068941,0.065887,-0.570806,-0.064002,0.041515,-0.451955,-0.201227,0.032114,-0.539157,0.047055,0.044147,-0.529766,-0.157421,0.028682,-0.607073,-0.002233,0.039725,-0.498857,,,,0.162392,0.019990,0.010098,0.012465,0.019993,0.009933,0.012292,0.019961,0.209897,-0.279360,0.037795,-0.085472,,,,,,,,,,,,,,,,,,
447,4.470000,-1.437969,57.569561,-1.141880,-0.236877,0.039200,-0.150718,0.000096,1.065830,-10.278741,0.313376,-0.293951,0.039253,-0.395792,0.000222,5.754016,-81.695183,7.024756,-0.061232,0.041090,-0.533061,0.000241,-0.199928,0.041252,-0.056264,-0.188256,0.048211,-0.091522,-0.303077,0.032383,-0.261458,-0.211560,0.037446,-0.249864,-0.181180,0.042126,-0.108243,-0.337261,0.033785,-0.136959,-0.369268,0.028928,-0.410053,-0.281340,0.032052,-0.311149,-0.321176,0.040583,-0.296332,-0.239190,0.065502,-0.425248,-0.264166,0.035853,-0.535045,-0.240058,0.041035,-0.532615,0.017761,0.035971,-0.533885,-0.068872,0.065850,-0.570807,-0.063907,0.041381,-0.451911,-0.201193,0.032133,-0.539167,0.047102,0.043999,-0.529755,-0.157393,0.028714,-0.607091,-0.002193,0.039613,-0.498849,,,,0.162390,0.019992,0.010098,0.012467,0.019997,0.009931,0.012294,0.019969,0.209896,-0.279359,0.037836,-0.085499,,,,,,,,,,,,,,,,,,
448,4.480000,-1.495058,57.559803,-1.067836,-0.236871,0.039158,-0.150740,0.000090,1.099269,-10.281051,0.247339,-0.293945,0.039281,-0.395827,0.000204,5.400737,-81.711288,6.665875,-0.061192,0.041036,-0.533059,0.000238,-0.199931,0.041257,-0.056278,-0.188256,0.048197,-0.091537,-0.303060,0.032355,-0.261479,-0.211536,0.037396,-0.249871,-0.181178,0.042110,-0.108252,-0.337264,0.033634,-0.137021,-0.369294,0.029070,-0.410118,-0.281318,0.032015,-0.311173,-0.321148,0.040556,-0.296356,-0.239229,0.065455,-0.425276,-0.264144,0.035945,-0.535072,-0.240023,0.041133,-0.532650,0.017796,0.035842,-0.533865,-0.068802,0.065811,-0.570802,-0.063882,0.041330,-0.451913,-0.201167,0.032204,-0.539193,0.047147,0.043839,-0.529734,-0.157347,0.028752,-0.607106,-0.002163,0.039505,-0.498837,,,,0.162392,0.019988,0.010100,0.012467,0.019993,0.009931,0.012293,0.019968,0.209896,-0.279363,0.037870,-0.085519,,,,,,,,,,,,,,,,,,
449,4.490000,-1.402930,57.552567,-1.214839,-0.236866,0.039168,-0.150746,0.000097,1.151638,-10.271237,0.300833,-0.293903,0.039319,-0.395849,0.000206,4.852384,-81.738571,6.145598,-0.061174,0.041017,-0.533068,0.000238,-0.199942,0.041233,-0.056280,-0.188256,0.048175,-0.091539,-0.303038,0.032338,-0.261508,-0.211521,0.037355,-0.249878,-0.181179,0.042076,-0.108252,-0.337261,0.033831,-0.137018,-0.369208,0.029023,-0.410102,-0.281294,0.032001,-0.311199,-0.321075,0.040525,-0.296430,-0.239215,0.065533,-0.425250,-0.264133,0.036147,-0.535111,-0.240007,0.041318,-0.532683,0.017784,0.035692,-0.533826,-0.068731,0.065776,-0.570807,-0.063921,0.041378,-0.451959,-0.201154,0.032356,-0.539236,0.047181,0.043697,-0.529713,-0.157316,0.028833,-0.607138,-0.002133,0.039418,-0.498832,,,,0.162391,0.019991,0.010096,0.012467,0.019993,0.009930,0.012291,0.019965,0.209892,-0.279375,0.037865,-0.085540,,,,,,,,,,,,,,,,,,
450,4.500000,-1.387047,57.539009,-1.230938,-0.236872,0.039153,-0.150760,0.000096,1.222159,-10.263865,0.303624,-0.293893,0.039450,-0.395868,0.000210,4.209788,-81.760635,5.507149,-0.061140,0.041008,-0.533063,0.000242,-0.199972,0.041216,-0.056288,-0.188277,0.048142,-0.091545,-0.303016,0.032342,-0.261536,-0.211501,0.037337,-0.249885,-0.181195,0.042053,-0.108253,-0.337267,0.033826,-0.137053,-0.369184,0.029178,-0.410104,-0.281271,0.032026,-0.311230,-0.321052,0.040531,-0.296460,-0.239239,0.065705,-0.425226,-0.264127,0.036441,-0.535153,-0.240016,0.041622,-0.532714,0.017805,0.035567,-0.533801,-0.068660,0.065733,-0.570804,-0.063860,0.041362,-0.451928,-0.201137,0.032611,-0.539289,0.047211,0.043534,-0.529679,-0.157292,0.028954,-0.607171,-0.002120,0.039334,-0.498810,,,,0.162392,0.019988,0.010097,0.012465,0.019995,0.009929,0.012288,0.019965,0.209890,-0.279395,0.037862,-0.085566,,,,,,,,,,,,,,,,,,
451,4.510000,-1.358371,57.521130,-1.241176,-0.236915,0.039153,-0.150789,0.000100,1.288899,-10.268796,0.352312,-0.293881,0.039624,-0.395902,0.000213,3.362205,-81.793373,4.690536,-0.061106,0.040990,-0.533060,0.000241,-0.200041,0.041168,-0.056292,-0.188340,0.048138,-0.091583,-0.303024,0.032386,-0.261586,-0.211508,0.037370,-0.249900,-0.181256,0.042025,-0.108259,-0.337318,0.033832,-0.137115,-0.369170,0.029294,-0.410177,-0.281260,0.032103,-0.311286,-0.321047,0.040601,-0.296503,-0.239207,0.065985,-0.425163,-0.264114,0.036767,-0.535194,-0.240011,0.041976,-0.532755,0.017847,0.035393,-0.533757,-0.068564,0.065679,-0.570799,-0.063849,0.041397,-0.451922,-0.201093,0.032907,-0.539337,0.047258,0.043317,-0.529632,-0.157234,0.029072,-0.607202,-0.002176,0.039204,-0.498810,,,,0.162392,0.019991,0.010098,0.012465,0.019996,0.009928,0.012286,0.019988,0.209884,-0.279458,0.037839,-0.085602,,,,,,,,,,,,,,,,,,
452,4.520000,-1.323998,57.491306,-1.216669,-0.237020,0.039145,-0.150823,0.000094,1.335722,-10.283161,0.352394,-0.293896,0.039818,-0.395972,0.000207,2.466790,-81.830414,3.791569,-0.061026,0.040921,-0.533037,0.000238,-0.200198,0.041068,-0.056298,-0.188471,0.048051,-0.091553,-0.303071,0.032467,-0.261664,-0.211554,0.037454,-0.249924,-0.181395,0.042037,-0.108302,-0.337432,0.033791,-0.137196,-0.369180,0.029508,-0.410273,-0.281286,0.032235,-0.311364,-0.321082,0.040708,-0.296580,-0.239247,0.066191,-0.425190,-0.264083,0.037074,-0.535261,-0.239988,0.042283,-0.532811,0.017938,0.035189,-0.533723,-0.068433,0.065602,-0.570788,-0.063829,0.041347,-0.451904,-0.201038,0.033170,-0.539395,0.047325,0.043006,-0.529552,-0.157150,0.029210,-0.607229,-0.002069,0.038968,-0.498707,,,,0.162393,0.019990,0.010098,0.012467,0.019996,0.009930,0.012294,0.019973,0.209896,-0.279595,0.037758,-0.085668,,,,,,,,,,,,,,,,,,
453,4.530000,-1.272299,57.451523,-1.196481,-0.237182,0.039141,-0.150881,0.000086,1.352930,-10.314470,0.304364,-0.293938,0.040023,-0.396080,0.000203,1.531284,-81.880852,2.863442,-0.060956,0.040809,-0.533008,0.000234,-0.200407,0.040961,-0.056325,-0.188715,0.047967,-0.091546,-0.303160,0.032578,-0.261778,-0.211646,0.037576,-0.249976,-0.181569,0.042005,-0.108327,-0.337594,0.033756,-0.137333,-0.369245,0.029814,-0.410471,-0.281340,0.032396,-0.311460,-0.321184,0.040861,-0.296638,-0.239288,0.066382,-0.425288,-0.264039,0.037294,-0.535354,-0.239946,0.042503,-0.532890,0.017959,0.034920,-0.533605,-0.068268,0.065500,-0.570770,-0.063851,0.041286,-0.451919,-0.200972,0.033360,-0.539457,0.047416,0.042615,-0.529442,-0.157036,0.029315,-0.607263,-0.002009,0.038703,-0.498638,,,,0.162390,0.019990,0.010099,0.012467,0.019995,0.009935,0.012291,0.019961,0.209891,-0.279768,0.037673,-0.085754,,,,,,,,,,,,,,,,,,
454,4.540000,-1.267250,57.418602,-1.141563,-0.237369,0.039146,-0.150976,0.000093,1.356305,-10.348992,0.390037,-0.293965,0.040118,-0.396204,0.000210,0.971204,-81.905014,2.255853,-0.060895,0.040690,-0.532990,0.000265,-0.200659,0.040903,-0.056407,-0.188905,0.047976,-0.091626,-0.303278,0.032646,-0.261904,-0.211781,0.037692,-0.250060,-0.181793,0.041968,-0.108360,-0.337801,0.033693,-0.137499,-0.369236,0.029788,-0.410609,-0.281425,0.032523,-0.311578,-0.321284,0.040946,-0.296776,-0.239336,0.066541,-0.425415,-0.263968,0.037424,-0.535458,-0.239880,0.042642,-0.532976,0.017774,0.034798,-0.533629,-0.068093,0.065405,-0.570746,-0.063752,0.041114,-0.451856,-0.200899,0.033460,-0.539519,0.047514,0.042246,-0.529344,-0.156925,0.029381,-0.607298,-0.001946,0.038448,-0.498567,,,,0.162394,0.019989,0.010098,0.012467,0.019994,0.009931,0.012289,0.019962,0.209893,-0.280001,0.037609,-0.085871,,,,,,,,,,,,,,,,,,
455,4.550000,-1.370652,57.379143,-0.960912,-0.237573,0.039150,-0.151081,0.000089,1.365023,-10.386629,0.420848,-0.294009,0.040187,-0.396348,0.000206,0.254917,-81.953468,1.557741,-0.060797,0.040575,-0.532962,0.000239,-0.200933,0.040924,-0.056492,-0.189160,0.048016,-0.091699,-0.303404,0.032683,-0.262044,-0.211929,0.037788,-0.250144,-0.182018,0.042013,-0.108411,-0.337993,0.033474,-0.137698,-0.369271,0.029824,-0.410811,-0.281524,0.032596,-0.311715,-0.321392,0.040984,-0.296939,-0.239368,0.066650,-0.425531,-0.263921,0.037513,-0.535570,-0.239833,0.042741,-0.533082,0.018079,0.034390,-0.533452,-0.067986,0.065357,-0.570765,-0.063750,0.041042,-0.451833,-0.200848,0.033534,-0.539587,0.047581,0.041979,-0.529245,-0.156831,0.029427,-0.607354,-0.001894,0.038329,-0.498529,,,,0.162391,0.019992,0.010101,0.012465,0.019997,0.009933,0.012294,0.019973,0.209896,-0.280269,0.037563,-0.086013,,,,,,,,,,,,,,,,,,
456,4.560000,-1.329141,57.358166,-1.029912,-0.237743,0.039185,-0.151190,0.000084,1.383353,-10.412038,0.436944,-0.294059,0.040235,-0.396481,0.000204,-0.102097,-81.996712,1.197729,-0.060763,0.040526,-0.532941,0.000239,-0.201151,0.040939,-0.056576,-0.189358,0.048044,-0.091772,-0.303512,0.032683,-0.262181,-0.212057,0.037814,-0.250237,-0.182221,0.042019,-0.108566,-0.338158,0.033611,-0.137807,-0.369310,0.029859,-0.410979,-0.281611,0.032627,-0.311842,-0.321491,0.040990,-0.297082,-0.239411,0.066726,-0.425649,-0.263909,0.037610,-0.535685,-0.239821,0.042834,-0.533179,0.018152,0.034249,-0.533398,-0.067884,0.065303,-0.570720,-0.063790,0.041002,-0.451812,-0.200827,0.033602,-0.539678,0.047598,0.041853,-0.529141,-0.156768,0.029466,-0.607409,-0.001896,0.038238,-0.498465,,,,0.162389,0.019990,0.010099,0.012467,0.019995,0.009933,0.012291,0.019973,0.209895,-0.280459,0.037563,-0.086125,,,,,,,,,,,,,,,,,,
457,4.570000,-1.313872,57.348934,-1.032450,-0.237849,0.039191,-0.151292,0.000088,1.376148,-10.427236,0.432109,-0.294116,0.040281,-0.396581,0.000210,-0.116947,-82.033211,1.214073,-0.060791,0.040559,-0.532937,0.000238,-0.201272,0.040917,-0.056661,-0.189472,0.048054,-0.091893,-0.303601,0.032712,-0.262293,-0.212144,0.037848,-0.250328,-0.182332,0.042000,-0.108646,-0.338271,0.033619,-0.137927,-0.369367,0.029925,-0.411083,-0.281691,0.032674,-0.311938,-0.321570,0.041034,-0.297195,-0.239466,0.066790,-0.425738,-0.263917,0.037621,-0.535781,-0.239840,0.042856,-0.533269,0.018089,0.034326,-0.533323,-0.067886,0.065305,-0.570713,-0.063895,0.041094,-0.451852,-0.200832,0.033624,-0.539742,0.047582,0.041876,-0.529083,-0.156735,0.029458,-0.607460,-0.001927,0.038259,-0.498423,,,,0.162391,0.019992,0.010096,0.012465,0.019995,0.009931,0.012289,0.019963,0.209893,-0.280588,0.037527,-0.086236,,,,,,,,,,,,,,,,,,
458,4.580000,-1.285878,57.349075,-1.042995,-0.237926,0.039181,-0.151358,0.000089,1.360230,-10.436468,0.442261,-0.294181,0.040285,-0.396665,0.000195,0.086315,-82.049133,1.429596,-0.060832,0.040613,-0.532950,0.000241,-0.201345,0.040875,-0.056726,-0.189547,0.048018,-0.091959,-0.303680,0.032746,-0.262367,-0.212223,0.037868,-0.250391,-0.182407,0.041968,-0.108709,-0.338352,0.033612,-0.137997,-0.369410,0.029915,-0.411186,-0.281766,0.032713,-0.312007,-0.321645,0.041076,-0.297264,-0.239591,0.066747,-0.425859,-0.263945,0.037599,-0.535850,-0.239872,0.042844,-0.533339,0.018045,0.034420,-0.533311,-0.067955,0.065365,-0.570752,-0.063950,0.041155,-0.451861,-0.200859,0.033613,-0.539796,0.047544,0.041984,-0.529055,-0.156748,0.029438,-0.607497,-0.001968,0.038344,-0.498415,,,,0.162391,0.019992,0.010099,0.012466,0.019994,0.009931,0.012291,0.019963,0.209891,-0.280669,0.037495,-0.086305,,,,,,,,,,,,,,,,,,
459,4.590000,-1.282824,57.338898,-1.027228,-0.238001,0.039180,-0.151393,0.000079,1.346940,-10.449550,0.382542,-0.294239,0.040317,-0.396726,0.000192,0.333550,-82.060707,1.689692,-0.060865,0.040660,-0.532954,0.000242,-0.201415,0.040859,-0.056755,-0.189672,0.047990,-0.091961,-0.303743,0.032760,-0.262412,-0.212273,0.037904,-0.250431,-0.182477,0.041967,-0.108739,-0.338424,0.033597,-0.138055,-0.369500,0.030056,-0.411290,-0.281822,0.032744,-0.312050,-0.321718,0.041099,-0.297317,-0.239634,0.066759,-0.425921,-0.263969,0.037566,-0.535896,-0.239893,0.042807,-0.533386,0.018017,0.034509,-0.533302,-0.067983,0.065371,-0.570732,-0.064003,0.041211,-0.451867,-0.200884,0.033583,-0.539833,0.047504,0.042128,-0.529048,-0.156765,0.029412,-0.607524,-0.002007,0.038439,-0.498412,,,,0.162390,0.019990,0.010097,0.012465,0.019994,0.009930,0.012290,0.019972,0.209896,-0.280740,0.037472,-0.086343,,,,,,,,,,,,,,,,,,
460,4.600000,-1.319420,57.333408,-0.975652,-0.238054,0.039210,-0.151409,0.000086,1.328677,-10.451274,0.418144,-0.294276,0.040299,-0.396753,0.000205,0.491323,-82.067268,1.863760,-0.060894,0.040688,-0.532959,0.000237,-0.201475,0.040879,-0.056781,-0.189728,0.048013,-0.091983,-0.303786,0.032774,-0.262441,-0.212322,0.037947,-0.250451,-0.182534,0.042069,-0.108716,-0.338480,0.033580,-0.138081,-0.369549,0.029982,-0.411297,-0.281861,0.032764,-0.312073,-0.321764,0.041107,-0.297347,-0.239671,0.066773,-0.425963,-0.263994,0.037508,-0.535930,-0.239920,0.042758,-0.533416,0.018012,0.034537,-0.533304,-0.068033,0.065397,-0.570739,-0.064032,0.041271,-0.451870,-0.200905,0.033553,-0.539854,0.047472,0.042241,-0.529043,-0.156778,0.029378,-0.607542,-0.002063,0.038479,-0.498399,,,,0.162391,0.019990,0.010096,0.012466,0.019993,0.009932,0.012291,0.019963,0.209892,-0.280793,0.037469,-0.086364,,,,,,,,,,,,,,,,,,
461,4.610000,-1.337000,57.334949,-0.951804,-0.238079,0.039220,-0.151425,0.000083,1.317552,-10.455687,0.419174,-0.294301,0.040291,-0.396769,0.000200,0.718721,-82.065102,2.105199,-0.060929,0.040733,-0.532975,0.000242,-0.201500,0.040895,-0.056799,-0.189752,0.048033,-0.091998,-0.303814,0.032774,-0.262450,-0.212347,0.037967,-0.250468,-0.182556,0.042084,-0.108738,-0.338503,0.033566,-0.138096,-0.369564,0.029986,-0.411333,-0.281888,0.032771,-0.312080,-0.321796,0.041102,-0.297354,-0.239707,0.066779,-0.425993,-0.264008,0.037462,-0.535939,-0.239935,0.042718,-0.533421,0.017928,0.034669,-0.533284,-0.068058,0.065416,-0.570754,-0.064052,0.041316,-0.451891,-0.200921,0.033525,-0.539856,0.047454,0.042319,-0.529063,-0.156788,0.029346,-0.607542,-0.002131,0.038573,-0.498468,,,,0.162392,0.019991,0.010096,0.012465,0.019995,0.009928,0.012290,0.019964,0.209891,-0.280813,0.037466,-0.086380,,,,,,,,,,,,,,,,,,
462,4.620000,-1.338200,57.336269,-0.942564,-0.238081,0.039217,-0.151427,0.000085,1.309325,-10.452771,0.474929,-0.294292,0.040265,-0.396770,0.000207,0.723634,-82.064270,2.110876,-0.060916,0.040729,-0.532975,0.000236,-0.201497,0.040887,-0.056798,-0.189755,0.048029,-0.092000,-0.303821,0.032782,-0.262454,-0.212353,0.037976,-0.250471,-0.182562,0.042078,-0.108738,-0.338496,0.033550,-0.138098,-0.369504,0.029861,-0.411302,-0.281896,0.032779,-0.312084,-0.321804,0.041109,-0.297358,-0.239708,0.066766,-0.426004,-0.264012,0.037445,-0.535945,-0.239938,0.042702,-0.533432,0.017993,0.034627,-0.533325,-0.068072,0.065424,-0.570760,-0.064055,0.041329,-0.451890,-0.200921,0.033507,-0.539859,0.047448,0.042347,-0.529067,-0.156789,0.029346,-0.607549,-0.002086,0.038558,-0.498416,,,,0.162393,0.019992,0.010094,0.012466,0.019991,0.009930,0.012292,0.019962,0.209889,-0.280815,0.037464,-0.086378,,,,,,,,,,,,,,,,,,
463,4.630000,-1.319536,57.335865,-0.964521,-0.238079,0.039198,-0.151425,0.000086,1.314634,-10.455639,0.413789,-0.294296,0.040282,-0.396775,0.000205,0.786242,-82.067070,2.161577,-0.060923,0.040731,-0.532975,0.000239,-0.201499,0.040857,-0.056800,-0.189753,0.047998,-0.091998,-0.303815,0.032775,-0.262456,-0.212348,0.037952,-0.250471,-0.182558,0.042050,-0.108737,-0.338499,0.033553,-0.138089,-0.369563,0.029973,-0.411324,-0.281886,0.032764,-0.312088,-0.321796,0.041107,-0.297368,-0.239688,0.066752,-0.425997,-0.264004,0.037452,-0.535947,-0.239928,0.042703,-0.533433,0.017924,0.034686,-0.533295,-0.068070,0.065421,-0.570760,-0.064054,0.041304,-0.451895,-0.200919,0.033508,-0.539866,0.047451,0.042342,-0.529070,-0.156781,0.029347,-0.607554,-0.002078,0.038549,-0.498419,,,,0.162390,0.019990,0.010096,0.012465,0.019992,0.009931,0.012293,0.019974,0.209895,-0.280814,0.037451,-0.086383,,,,,,,,,,,,,,,,,,
464,4.640000,-1.318307,57.334427,-0.985162,-0.238075,0.039198,-0.151439,0.000085,1.321807,-10.455541,0.451986,-0.294272,0.040254,-0.396781,0.000207,0.704209,-82.067329,2.072222,-0.060914,0.040711,-0.532983,0.000242,-0.201497,0.040877,-0.056810,-0.189750,0.048005,-0.092013,-0.303811,0.032754,-0.262468,-0.212342,0.037922,-0.250485,-0.182554,0.042053,-0.108751,-0.338495,0.033580,-0.138108,-0.369487,0.029877,-0.411315,-0.281883,0.032740,-0.312103,-0.321788,0.041090,-0.297375,-0.239671,0.066731,-0.425995,-0.263989,0.037465,-0.535954,-0.239912,0.042716,-0.533445,0.017938,0.034641,-0.533298,-0.068039,0.065403,-0.570763,-0.064036,0.041269,-0.451894,-0.200903,0.033512,-0.539873,0.047468,0.042286,-0.529066,-0.156770,0.029361,-0.607557,-0.002119,0.038538,-0.498467,,,,0.162391,0.019993,0.010097,0.012466,0.019994,0.009930,0.012288,0.019986,0.209887,-0.280806,0.037465,-0.086396,,,,,,,,,,,,,,,,,,
465,4.650000,-1.327847,57.330067,-0.993268,-0.238075,0.039201,-0.151450,0.000085,1.335676,-10.459160,0.421173,-0.294274,0.040255,-0.396792,0.000203,0.534990,-82.068581,1.896452,-0.060882,0.040673,-0.532987,0.000239,-0.201506,0.040902,-0.056821,-0.189753,0.048022,-0.092023,-0.303804,0.032731,-0.262482,-0.212337,0.037892,-0.250491,-0.182555,0.042064,-0.108755,-0.338495,0.033592,-0.138127,-0.369542,0.029931,-0.411341,-0.281873,0.032710,-0.312111,-0.321778,0.041057,-0.297397,-0.239662,0.066727,-0.425997,-0.263974,0.037485,-0.535958,-0.239899,0.042737,-0.533445,0.018013,0.034567,-0.533311,-0.067995,0.065382,-0.570766,-0.064017,0.041230,-0.451896,-0.200886,0.033526,-0.539879,0.047496,0.042193,-0.529065,-0.156753,0.029372,-0.607563,-0.002099,0.038477,-0.498469,,,,0.162392,0.019992,0.010099,0.012467,0.019994,0.009931,0.012291,0.019964,0.209891,-0.280817,0.037502,-0.086405,,,,,,,,,,,,,,,,,,
466,4.660000,-1.335962,57.324486,-0.983644,-0.238079,0.039204,-0.151447,0.000086,1.336853,-10.457180,0.443760,-0.294247,0.040247,-0.396786,0.000206,0.426208,-82.067299,1.784070,-0.060849,0.040651,-0.532985,0.000242,-0.201520,0.040911,-0.056814,-0.189765,0.048030,-0.092018,-0.303797,0.032728,-0.262487,-0.212329,0.037899,-0.250484,-0.182562,0.042068,-0.108745,-0.338498,0.033586,-0.138131,-0.369472,0.029886,-0.411299,-0.281861,0.032708,-0.312117,-0.321763,0.041054,-0.297404,-0.239645,0.066725,-0.425997,-0.263953,0.037493,-0.535956,-0.239880,0.042742,-0.533440,0.018032,0.034512,-0.533320,-0.067965,0.065370,-0.570766,-0.063995,0.041207,-0.451897,-0.200866,0.033532,-0.539875,0.047517,0.042136,-0.529062,-0.156731,0.029385,-0.607564,-0.002002,0.038449,-0.498445,,,,0.162391,0.019990,0.010097,0.012466,0.019992,0.009929,0.012293,0.019969,0.209894,-0.280826,0.037498,-0.086406,,,,,,,,,,,,,,,,,,
467,4.670000,-1.325325,57.317123,-0.981667,-0.238082,0.039197,-0.151429,0.000086,1.333741,-10.458001,0.436341,-0.294232,0.040262,-0.396777,0.000204,0.385656,-82.064529,1.743795,-0.060837,0.040642,-0.532987,0.000241,-0.201532,0.040882,-0.056789,-0.189775,0.048009,-0.091989,-0.303786,0.032743,-0.262479,-0.212320,0.037913,-0.250466,-0.182575,0.042058,-0.108723,-0.338504,0.033574,-0.138129,-0.369459,0.029909,-0.411301,-0.281845,0.032728,-0.312108,-0.321749,0.041075,-0.297389,-0.239627,0.066728,-0.425983,-0.263938,0.037500,-0.535945,-0.239866,0.042747,-0.533433,0.018039,0.034498,-0.533326,-0.067949,0.065360,-0.570773,-0.063979,0.041199,-0.451898,-0.200852,0.033537,-0.539870,0.047528,0.042117,-0.529070,-0.156723,0.029386,-0.607560,-0.001992,0.038435,-0.498451,,,,0.162391,0.019989,0.010099,0.012466,0.019995,0.009931,0.012292,0.019971,0.209897,-0.280837,0.037480,-0.086398,,,,,,,,,,,,,,,,,,
468,4.680000,-1.308470,57.315636,-0.987103,-0.238082,0.039186,-0.151421,0.000085,1.334189,-10.458836,0.416698,-0.294229,0.040286,-0.396771,0.000203,0.389153,-82.059113,1.743659,-0.060841,0.040651,-0.532995,0.000241,-0.201537,0.040846,-0.056785,-0.189778,0.047984,-0.091978,-0.303784,0.032761,-0.262473,-0.212317,0.037919,-0.250452,-0.182575,0.042041,-0.108711,-0.338500,0.033566,-0.138124,-0.369462,0.029962,-0.411294,-0.281841,0.032746,-0.312105,-0.321745,0.041098,-0.297391,-0.239618,0.066736,-0.425969,-0.263934,0.037523,-0.535940,-0.239860,0.042762,-0.533426,0.018040,0.034502,-0.533342,-0.067982,0.065389,-0.570806,-0.063978,0.041199,-0.451900,-0.200849,0.033548,-0.539862,0.047530,0.042120,-0.529083,-0.156728,0.029394,-0.607557,-0.001988,0.038438,-0.498453,,,,0.162392,0.019988,0.010095,0.012466,0.019994,0.009930,0.012289,0.019959,0.209891,-0.280837,0.037460,-0.086392,,,,,,,,,,,,,,,,,,
469,4.690000,-1.306715,57.317837,-0.991640,-0.238082,0.039189,-0.151424,0.000085,1.341999,-10.459002,0.421838,-0.294233,0.040298,-0.396770,0.000206,0.341374,-82.060509,1.703224,-0.060835,0.040658,-0.532994,0.000242,-0.201532,0.040853,-0.056785,-0.189776,0.047988,-0.091982,-0.303784,0.032762,-0.262473,-0.212326,0.037919,-0.250461,-0.182571,0.042038,-0.108718,-0.338502,0.033573,-0.138125,-0.369467,0.029969,-0.411297,-0.281843,0.032748,-0.312103,-0.321750,0.041096,-0.297388,-0.239621,0.066760,-0.425959,-0.263938,0.037554,-0.535941,-0.239863,0.042793,-0.533431,0.018048,0.034508,-0.533338,-0.067952,0.065366,-0.570779,-0.063974,0.041214,-0.451904,-0.200852,0.033575,-0.539867,0.047527,0.042128,-0.529085,-0.156725,0.029402,-0.607557,-0.001989,0.038449,-0.498466,,,,0.162390,0.019991,0.010098,0.012465,0.019996,0.009930,0.012290,0.019965,0.209891,-0.280833,0.037464,-0.086390,,,,,,,,,,,,,,,,,,
470,4.700000,-1.308195,57.316483,-0.996900,-0.238080,0.039184,-0.151434,0.000085,1.354709,-10.460887,0.401499,-0.294243,0.040316,-0.396792,0.000205,0.301912,-82.065117,1.662111,-0.060842,0.040666,-0.533000,0.000242,-0.201532,0.040856,-0.056795,-0.189771,0.047986,-0.091996,-0.303783,0.032751,-0.262482,-0.212317,0.037902,-0.250468,-0.182570,0.042037,-0.108724,-0.338504,0.033574,-0.138139,-0.369518,0.030021,-0.411346,-0.281846,0.032738,-0.312118,-0.321746,0.041086,-0.297397,-0.239622,0.066777,-0.425974,-0.263939,0.037592,-0.535966,-0.239866,0.042831,-0.533445,0.018039,0.034504,-0.533332,-0.067984,0.065390,-0.570807,-0.063981,0.041217,-0.451908,-0.200853,0.033604,-0.539884,0.047527,0.042124,-0.529078,-0.156718,0.029415,-0.607570,-0.001993,0.038445,-0.498456,,,,0.162391,0.019990,0.010095,0.012466,0.019994,0.009930,0.012291,0.019965,0.209888,-0.280834,0.037471,-0.086400,,,,,,,,,,,,,,,,,,
