Format Version,1.21,Take Name,Take 2023-06-27 01.17.18 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-06-27 01.17.18.844 PM,Total Frames in Take,2176,Total Exported Frames,2176,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
928,7.733333,0.065374,43.269791,0.392823,-0.083451,0.049085,-0.059754,0.000133,0.169189,2.504997,0.203426,-0.177805,0.049245,-0.252106,0.000344,-0.018490,-13.983967,0.211539,-0.161224,0.047805,-0.477275,0.000113,-0.074756,0.049741,-0.125932,-0.032176,0.050276,-0.083027,-0.113083,0.049565,-0.002477,-0.096053,0.055444,-0.103977,-0.155373,0.048687,-0.045378,-0.029265,0.040799,0.002273,-0.130791,0.048326,-0.193845,-0.139932,0.048326,-0.311013,-0.216323,0.047664,-0.317048,-0.205156,0.054003,-0.277598,-0.196821,0.047906,-0.161017,-0.112499,0.047531,-0.424853,-0.124598,0.046864,-0.544678,-0.178308,0.045989,-0.547155,-0.226035,0.045810,-0.441846,-0.164683,0.052836,-0.427847,0.009560,0.019859,0.013348,0.010113,0.019985,0.213447,0.159554,0.020029,0.013008,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,7.741667,0.132188,43.278328,0.353078,-0.083418,0.049065,-0.059739,0.000135,0.168547,2.513912,0.191254,-0.177792,0.049257,-0.252099,0.000347,-0.008771,-13.982251,0.240256,-0.161246,0.047789,-0.477264,0.000111,-0.074739,0.049762,-0.125929,-0.032154,0.050252,-0.083019,-0.113039,0.049524,-0.002438,-0.096024,0.055457,-0.103965,-0.155333,0.048692,-0.045367,-0.029219,0.040702,0.002290,-0.130765,0.048325,-0.193841,-0.139934,0.048333,-0.311010,-0.216321,0.047677,-0.317045,-0.205144,0.054024,-0.277584,-0.196794,0.047927,-0.161004,-0.112515,0.047530,-0.424855,-0.124623,0.046876,-0.544655,-0.178332,0.045959,-0.547127,-0.226054,0.045763,-0.441843,-0.164709,0.052819,-0.427842,0.009562,0.019857,0.013349,0.010113,0.019984,0.213448,0.159555,0.020027,0.013008,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,7.750000,0.143981,43.304638,0.385268,-0.083367,0.049090,-0.059746,0.000133,0.171473,2.514904,0.184128,-0.177769,0.049249,-0.252092,0.000351,-0.010579,-13.981712,0.198520,-0.161224,0.047792,-0.477255,0.000113,-0.074702,0.049842,-0.125996,-0.032184,0.050356,-0.083047,-0.112951,0.049494,-0.002374,-0.095975,0.055440,-0.103972,-0.155263,0.048715,-0.045366,-0.029126,0.040695,0.002278,-0.130747,0.048321,-0.193838,-0.139909,0.048311,-0.311009,-0.216302,0.047679,-0.317029,-0.205115,0.054031,-0.277589,-0.196769,0.047903,-0.160982,-0.112495,0.047493,-0.424844,-0.124603,0.046860,-0.544655,-0.178305,0.045988,-0.547127,-0.226039,0.045805,-0.441827,-0.164677,0.052818,-0.427826,0.009560,0.019859,0.013347,0.010113,0.019982,0.213445,0.159555,0.020028,0.013006,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,7.758333,0.340776,43.546310,0.456217,-0.082955,0.049271,-0.060029,0.000198,0.173681,2.545799,0.270866,-0.177732,0.049223,-0.252089,0.000323,0.033196,-13.967976,0.270699,-0.161262,0.047831,-0.477264,0.000094,-0.074595,0.050271,-0.126335,-0.031827,0.050723,-0.083474,-0.112222,0.049444,-0.002469,-0.095876,0.055844,-0.104289,-0.154831,0.048740,-0.045433,-0.028382,0.040605,0.001822,-0.130698,0.048378,-0.193903,-0.139911,0.048341,-0.311028,-0.216309,0.047634,-0.316987,-0.205037,0.053925,-0.277547,-0.196702,0.047836,-0.160969,-0.112524,0.047538,-0.424834,-0.124681,0.047040,-0.544719,-0.178334,0.045966,-0.547120,-0.226064,0.045782,-0.441826,-0.164710,0.052827,-0.427823,0.009557,0.019856,0.013345,0.010109,0.019983,0.213446,0.159554,0.020030,0.013005,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,7.766667,0.256458,43.517410,0.222575,-0.082913,0.049388,-0.060127,0.000178,0.119930,2.569246,0.316657,-0.177744,0.049275,-0.252147,0.000313,0.049312,-13.969247,0.394178,-0.161306,0.047829,-0.477309,0.000096,-0.074506,0.050084,-0.126397,-0.031783,0.050551,-0.083582,-0.112233,0.049876,-0.002595,-0.095746,0.055833,-0.104412,-0.154799,0.049127,-0.045536,-0.028412,0.040857,0.001751,-0.130678,0.048481,-0.193956,-0.139954,0.048406,-0.311080,-0.216351,0.047586,-0.317034,-0.205068,0.053907,-0.277597,-0.196663,0.047992,-0.161055,-0.112560,0.047650,-0.424873,-0.124722,0.047105,-0.544764,-0.178372,0.045907,-0.547168,-0.226110,0.045657,-0.441872,-0.164769,0.052830,-0.427873,0.009555,0.019859,0.013346,0.010110,0.019988,0.213444,0.159551,0.020030,0.013006,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,7.775000,0.039487,43.442604,0.104897,-0.082956,0.049365,-0.060171,0.000125,0.082360,2.575974,0.064858,-0.177673,0.049268,-0.252198,0.000318,0.001944,-13.985945,0.158468,-0.161229,0.047766,-0.477301,0.000109,-0.074437,0.049740,-0.126372,-0.031787,0.050271,-0.083634,-0.112415,0.050171,-0.002787,-0.095663,0.055592,-0.104386,-0.154836,0.049289,-0.045590,-0.028601,0.041126,0.001742,-0.130570,0.048296,-0.194005,-0.139874,0.048194,-0.311097,-0.216279,0.047667,-0.317074,-0.205064,0.054030,-0.277665,-0.196579,0.048156,-0.161139,-0.112497,0.047408,-0.424883,-0.124611,0.046839,-0.544703,-0.178302,0.045997,-0.547171,-0.226046,0.045808,-0.441885,-0.164690,0.052782,-0.427862,0.009557,0.019856,0.013344,0.010110,0.019982,0.213447,0.159553,0.020030,0.013006,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,7.783333,0.250274,43.561077,0.199306,-0.082676,0.049277,-0.060238,0.000192,0.181929,2.585613,0.027701,-0.177561,0.049238,-0.252172,0.000312,-0.006484,-13.961746,0.110954,-0.161160,0.047780,-0.477286,0.000116,-0.074332,0.049942,-0.126540,-0.031495,0.050439,-0.083700,-0.111950,0.049825,-0.002683,-0.095597,0.055698,-0.104523,-0.154540,0.049029,-0.045589,-0.028144,0.040727,0.001598,-0.130477,0.048182,-0.194019,-0.139788,0.048205,-0.311112,-0.216191,0.047804,-0.317038,-0.204877,0.054049,-0.277617,-0.196471,0.047948,-0.161063,-0.112443,0.047364,-0.424881,-0.124561,0.046812,-0.544704,-0.178257,0.046048,-0.547184,-0.225929,0.045848,-0.441788,-0.164610,0.052830,-0.427875,0.009558,0.019857,0.013349,0.010109,0.019985,0.213450,0.159551,0.020028,0.013009,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,7.791667,0.435160,43.755466,0.511572,-0.082276,0.049275,-0.060366,0.000242,0.191084,2.618902,0.418721,-0.177573,0.049288,-0.252143,0.000321,-0.038071,-13.983974,0.262906,-0.161238,0.047836,-0.477327,0.000111,-0.074218,0.050434,-0.126705,-0.031116,0.050825,-0.083931,-0.111319,0.049327,-0.002713,-0.095401,0.055950,-0.104596,-0.154145,0.048632,-0.045517,-0.027459,0.040486,0.001256,-0.130494,0.048580,-0.194018,-0.139834,0.048493,-0.311165,-0.216239,0.047647,-0.316986,-0.204869,0.053934,-0.277551,-0.196426,0.047778,-0.160980,-0.112522,0.047635,-0.424912,-0.124613,0.046888,-0.544732,-0.178310,0.045966,-0.547204,-0.226048,0.045806,-0.441890,-0.164700,0.052888,-0.427899,0.009561,0.019861,0.013350,0.010113,0.019983,0.213446,0.159554,0.020029,0.013009,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,7.800000,0.185649,43.620644,0.311417,-0.082292,0.049373,-0.060345,0.000153,0.082321,2.693282,0.349389,-0.177541,0.049291,-0.252188,0.000324,0.043716,-13.968131,0.542554,-0.161355,0.047772,-0.477306,0.000051,-0.074017,0.050078,-0.126607,-0.031172,0.050582,-0.083904,-0.111546,0.049837,-0.002830,-0.095178,0.055785,-0.104550,-0.154129,0.049032,-0.045568,-0.027708,0.040926,0.001386,-0.130316,0.048540,-0.194074,-0.139888,0.048428,-0.311186,-0.216303,0.047530,-0.317005,-0.204925,0.053883,-0.277599,-0.196271,0.048074,-0.161063,-0.112602,0.047725,-0.424903,-0.124783,0.047134,-0.544796,-0.178377,0.045713,-0.547035,-0.226171,0.045478,-0.441896,-0.164844,0.052810,-0.427900,0.009560,0.019857,0.013347,0.010110,0.019984,0.213445,0.159554,0.020028,0.013005,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,7.808333,0.205287,43.656292,0.193172,-0.082072,0.049397,-0.060426,0.000149,0.072806,2.732358,0.078297,-0.177381,0.049236,-0.252186,0.000309,0.025478,-13.988713,0.102456,-0.161172,0.047726,-0.477232,0.000107,-0.073811,0.050024,-0.126700,-0.030980,0.050482,-0.084020,-0.111277,0.049979,-0.002893,-0.095016,0.055800,-0.104624,-0.153898,0.049161,-0.045620,-0.027448,0.040936,0.001299,-0.130120,0.048308,-0.194155,-0.139743,0.048146,-0.311188,-0.216181,0.047658,-0.316945,-0.204797,0.053939,-0.277571,-0.196064,0.048126,-0.161061,-0.112470,0.047275,-0.424825,-0.124527,0.046772,-0.544640,-0.178233,0.046061,-0.547127,-0.225981,0.045766,-0.441759,-0.164651,0.052760,-0.427814,0.009559,0.019859,0.013349,0.010113,0.019986,0.213443,0.159552,0.020030,0.013004,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,7.816667,0.482819,43.825508,0.324395,-0.081766,0.049315,-0.060499,0.000251,0.184516,2.732386,0.324118,-0.177335,0.049321,-0.252128,0.000322,0.018273,-13.960396,0.270884,-0.161248,0.047859,-0.477304,0.000089,-0.073746,0.050369,-0.126875,-0.030706,0.050693,-0.084153,-0.110720,0.049525,-0.002770,-0.094943,0.055973,-0.104759,-0.153598,0.048849,-0.045566,-0.026884,0.040483,0.001118,-0.130126,0.048535,-0.194097,-0.139719,0.048464,-0.311214,-0.216129,0.047728,-0.316902,-0.204680,0.053999,-0.277480,-0.196016,0.047871,-0.160933,-0.112511,0.047581,-0.424891,-0.124674,0.047046,-0.544758,-0.178323,0.045982,-0.547141,-0.226043,0.045816,-0.441851,-0.164691,0.052869,-0.427881,0.009561,0.019858,0.013353,0.010112,0.019983,0.213445,0.159555,0.020027,0.013004,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,7.825000,0.362224,43.955208,0.444384,-0.081385,0.049547,-0.060716,0.000250,0.149505,2.808823,0.477531,-0.177299,0.049270,-0.252132,0.000314,0.016032,-13.964456,0.480862,-0.161328,0.047799,-0.477268,0.000046,-0.073529,0.050558,-0.127100,-0.030379,0.051018,-0.084485,-0.110209,0.049751,-0.002919,-0.094665,0.056138,-0.104945,-0.153187,0.048994,-0.045637,-0.026344,0.040825,0.000779,-0.129999,0.048621,-0.194165,-0.139756,0.048503,-0.311245,-0.216182,0.047539,-0.316850,-0.204698,0.053848,-0.277453,-0.195857,0.047834,-0.160933,-0.112595,0.047720,-0.424882,-0.124753,0.047102,-0.544757,-0.178351,0.045749,-0.546992,-0.226139,0.045582,-0.441838,-0.164801,0.052843,-0.427870,0.009561,0.019859,0.013357,0.010115,0.019983,0.213447,0.159553,0.020031,0.013009,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,7.833333,0.156217,43.992901,0.361768,-0.081078,0.049869,-0.060947,0.000219,0.057094,2.906831,0.320667,-0.177184,0.049228,-0.252202,0.000297,0.031937,-13.998822,0.332401,-0.161315,0.047747,-0.477262,0.000112,-0.073229,0.050568,-0.127329,-0.030124,0.051144,-0.084783,-0.109896,0.050337,-0.003148,-0.094345,0.056289,-0.105176,-0.152848,0.049468,-0.045776,-0.026026,0.041408,0.000518,-0.129751,0.048505,-0.194330,-0.139721,0.048294,-0.311320,-0.216172,0.047483,-0.316837,-0.204686,0.053809,-0.277487,-0.195590,0.048047,-0.161026,-0.112591,0.047543,-0.424841,-0.124674,0.046913,-0.544649,-0.178365,0.045914,-0.547139,-0.226142,0.045605,-0.441852,-0.164802,0.052764,-0.427833,0.009560,0.019862,0.013357,0.010113,0.019984,0.213448,0.159557,0.020031,0.013008,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,7.841667,0.227686,44.160061,0.424087,-0.080619,0.050037,-0.061182,0.000264,0.061376,2.955458,0.449540,-0.177103,0.049300,-0.252221,0.000277,0.051827,-13.990885,0.390334,-0.161328,0.047801,-0.477315,0.000090,-0.073002,0.050871,-0.127615,-0.029690,0.051449,-0.085118,-0.109216,0.050404,-0.003270,-0.094069,0.056506,-0.105394,-0.152383,0.049541,-0.045851,-0.025359,0.041448,0.000144,-0.129672,0.048713,-0.194414,-0.139691,0.048426,-0.311404,-0.216139,0.047502,-0.316811,-0.204588,0.053828,-0.277453,-0.195423,0.048028,-0.161014,-0.112614,0.047621,-0.424875,-0.124705,0.047062,-0.544761,-0.178365,0.045901,-0.547170,-0.226148,0.045622,-0.441890,-0.164809,0.052800,-0.427882,0.009563,0.019863,0.013363,0.010112,0.019986,0.213443,0.159553,0.020029,0.013008,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,7.850000,0.381940,44.266674,0.437641,-0.080212,0.050037,-0.061331,0.000314,0.057871,3.028682,0.517447,-0.177005,0.049337,-0.252262,0.000286,0.041453,-13.993129,0.531633,-0.161374,0.047772,-0.477323,0.000045,-0.072756,0.051057,-0.127802,-0.029281,0.051538,-0.085313,-0.108689,0.050253,-0.003327,-0.093785,0.056636,-0.105553,-0.151961,0.049473,-0.045901,-0.024802,0.041261,-0.000104,-0.129503,0.048812,-0.194501,-0.139684,0.048504,-0.311504,-0.216130,0.047482,-0.316807,-0.204497,0.053849,-0.277475,-0.195207,0.048032,-0.161012,-0.112660,0.047720,-0.424914,-0.124764,0.047125,-0.544795,-0.178360,0.045720,-0.547053,-0.226207,0.045491,-0.441927,-0.164879,0.052806,-0.427925,0.009565,0.019868,0.013367,0.010110,0.019985,0.213443,0.159552,0.020029,0.013005,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,7.858333,0.391588,44.434338,0.490534,-0.079597,0.050043,-0.061622,0.000319,0.047953,3.144503,0.497617,-0.176851,0.049285,-0.252288,0.000291,0.042893,-14.004147,0.501473,-0.161376,0.047756,-0.477317,0.000048,-0.072355,0.051103,-0.128128,-0.028727,0.051627,-0.085732,-0.107887,0.050184,-0.003539,-0.093312,0.056663,-0.105800,-0.151305,0.049433,-0.045994,-0.024002,0.041245,-0.000552,-0.129207,0.048743,-0.194647,-0.139622,0.048429,-0.311581,-0.216079,0.047411,-0.316740,-0.204472,0.053834,-0.277450,-0.194875,0.048005,-0.161011,-0.112675,0.047672,-0.424898,-0.124757,0.047096,-0.544788,-0.178343,0.045727,-0.547059,-0.226220,0.045499,-0.441929,-0.164886,0.052786,-0.427912,0.009564,0.019872,0.013381,0.010108,0.019986,0.213444,0.159549,0.020032,0.013007,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,7.866667,0.153373,44.457745,0.354648,-0.079198,0.049868,-0.061818,0.000214,0.051799,3.241621,0.422782,-0.176673,0.049308,-0.252308,0.000303,0.053461,-13.999054,0.537221,-0.161391,0.047756,-0.477338,0.000046,-0.071912,0.050570,-0.128229,-0.028395,0.051120,-0.086064,-0.107551,0.050356,-0.003819,-0.092817,0.056284,-0.105923,-0.150862,0.049461,-0.046062,-0.023652,0.041417,-0.000821,-0.128914,0.048672,-0.194697,-0.139565,0.048433,-0.311660,-0.216015,0.047462,-0.316722,-0.204340,0.053894,-0.277438,-0.194526,0.048078,-0.161012,-0.112677,0.047697,-0.424916,-0.124775,0.047123,-0.544806,-0.178374,0.045716,-0.547076,-0.226227,0.045460,-0.441950,-0.164904,0.052783,-0.427943,0.009568,0.019870,0.013383,0.010105,0.019984,0.213443,0.159551,0.020029,0.013008,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,7.875000,0.410933,44.570709,0.433964,-0.078672,0.049796,-0.061915,0.000253,0.055376,3.331943,0.332797,-0.176437,0.049317,-0.252338,0.000301,0.046085,-13.999604,0.282317,-0.161319,0.047803,-0.477382,0.000091,-0.071541,0.050864,-0.128382,-0.027888,0.051274,-0.086215,-0.106866,0.049974,-0.003804,-0.092467,0.056416,-0.105965,-0.150308,0.049226,-0.046106,-0.022962,0.041021,-0.001023,-0.128598,0.048652,-0.194845,-0.139408,0.048339,-0.311758,-0.215872,0.047556,-0.316667,-0.204140,0.053957,-0.277416,-0.194165,0.048078,-0.160996,-0.112609,0.047512,-0.424937,-0.124689,0.047019,-0.544821,-0.178349,0.045961,-0.547252,-0.226143,0.045726,-0.441967,-0.164806,0.052798,-0.427937,0.009572,0.019875,0.013401,0.010109,0.019983,0.213444,0.159549,0.020032,0.013007,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,7.883333,0.544356,44.736061,0.538909,-0.078017,0.049692,-0.062098,0.000294,0.115604,3.438275,0.552920,-0.176258,0.049393,-0.252313,0.000317,0.020705,-13.999682,0.558017,-0.161366,0.047802,-0.477368,0.000049,-0.071093,0.051003,-0.128605,-0.027307,0.051341,-0.086516,-0.106019,0.049624,-0.003886,-0.091948,0.056453,-0.106160,-0.149629,0.048970,-0.046074,-0.022108,0.040756,-0.001359,-0.128343,0.048866,-0.194873,-0.139371,0.048612,-0.311859,-0.215821,0.047555,-0.316591,-0.203949,0.053987,-0.277334,-0.193804,0.047938,-0.160892,-0.112658,0.047797,-0.424949,-0.124752,0.047142,-0.544828,-0.178346,0.045707,-0.547100,-0.226200,0.045511,-0.441982,-0.164875,0.052855,-0.427981,0.009576,0.019882,0.013419,0.010107,0.019990,0.213446,0.159549,0.020031,0.013005,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,7.891667,0.418135,44.813957,0.391733,-0.077410,0.049871,-0.062334,0.000298,0.083424,3.579468,0.484451,-0.176019,0.049276,-0.252314,0.000279,0.025927,-13.995627,0.497639,-0.161379,0.047777,-0.477322,0.000043,-0.070575,0.050887,-0.128863,-0.026734,0.051348,-0.086819,-0.105321,0.050095,-0.004078,-0.091401,0.056488,-0.106402,-0.149008,0.049343,-0.046224,-0.021425,0.041064,-0.001630,-0.127949,0.048690,-0.195013,-0.139276,0.048454,-0.311893,-0.215752,0.047464,-0.316479,-0.203769,0.053817,-0.277265,-0.193344,0.047951,-0.160907,-0.112674,0.047706,-0.424910,-0.124763,0.047096,-0.544805,-0.178360,0.045730,-0.547061,-0.226216,0.045536,-0.441921,-0.164883,0.052819,-0.427914,0.009578,0.019883,0.013436,0.010109,0.019985,0.213444,0.159550,0.020031,0.013006,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,7.900000,0.112458,44.967529,0.329579,-0.076777,0.049951,-0.062709,0.000204,0.039988,3.698018,0.305845,-0.175776,0.049270,-0.252319,0.000271,0.073254,-14.003350,0.356943,-0.161331,0.047802,-0.477291,0.000092,-0.070067,0.050585,-0.129193,-0.026229,0.051172,-0.087423,-0.104601,0.050502,-0.004455,-0.090786,0.056315,-0.106689,-0.148279,0.049590,-0.046321,-0.020699,0.041543,-0.002179,-0.127569,0.048552,-0.195124,-0.139149,0.048312,-0.311939,-0.215641,0.047517,-0.316401,-0.203605,0.053843,-0.277213,-0.192916,0.048126,-0.160908,-0.112617,0.047561,-0.424840,-0.124702,0.047086,-0.544724,-0.178354,0.045939,-0.547153,-0.226162,0.045643,-0.441891,-0.164822,0.052784,-0.427850,0.009577,0.019881,0.013439,0.010109,0.019986,0.213446,0.159552,0.020030,0.013007,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,7.908333,0.279274,45.190849,0.475897,-0.076088,0.049956,-0.062953,0.000263,0.074802,3.796560,0.341758,-0.175571,0.049325,-0.252294,0.000287,-0.013885,-14.016041,0.266289,-0.161315,0.047781,-0.477278,0.000109,-0.069654,0.050892,-0.129509,-0.025607,0.051433,-0.087812,-0.103658,0.050198,-0.004527,-0.090332,0.056497,-0.106914,-0.147549,0.049390,-0.046321,-0.019731,0.041328,-0.002648,-0.127279,0.048654,-0.195194,-0.139046,0.048379,-0.312022,-0.215545,0.047613,-0.316310,-0.203414,0.053912,-0.277127,-0.192567,0.048062,-0.160807,-0.112618,0.047555,-0.424836,-0.124653,0.046869,-0.544656,-0.178348,0.045932,-0.547153,-0.226148,0.045732,-0.441885,-0.164805,0.052818,-0.427861,0.009598,0.019873,0.013456,0.010109,0.019984,0.213450,0.159551,0.020031,0.013010,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,7.916667,0.462423,45.485863,0.448194,-0.075176,0.049854,-0.063339,0.000300,0.089761,3.931243,0.539710,-0.175406,0.049370,-0.252275,0.000307,0.024225,-14.003194,0.525652,-0.161387,0.047818,-0.477254,0.000047,-0.069138,0.051008,-0.129947,-0.024749,0.051432,-0.088411,-0.102397,0.049983,-0.004767,-0.089679,0.056448,-0.107184,-0.146618,0.049260,-0.046403,-0.018480,0.040989,-0.003331,-0.126992,0.048849,-0.195261,-0.139016,0.048563,-0.312110,-0.215519,0.047528,-0.316211,-0.203339,0.053925,-0.277050,-0.192160,0.047981,-0.160730,-0.112687,0.047775,-0.424826,-0.124772,0.047151,-0.544725,-0.178357,0.045744,-0.546994,-0.226223,0.045556,-0.441865,-0.164897,0.052862,-0.427860,0.009709,0.019838,0.013467,0.010110,0.019981,0.213446,0.159552,0.020029,0.013008,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,7.925000,0.470654,45.613281,0.375070,-0.074440,0.049959,-0.063646,0.000326,0.048575,4.101549,0.425157,-0.175165,0.049303,-0.252323,0.000310,0.052464,-14.016199,0.500238,-0.161422,0.047760,-0.477228,0.000046,-0.068558,0.051010,-0.130302,-0.024068,0.051475,-0.088785,-0.101529,0.050153,-0.004974,-0.089075,0.056599,-0.107546,-0.145802,0.049428,-0.046545,-0.017614,0.041085,-0.003738,-0.126546,0.048700,-0.195461,-0.138930,0.048401,-0.312231,-0.215468,0.047474,-0.316132,-0.203221,0.053883,-0.277027,-0.191658,0.048057,-0.160755,-0.112726,0.047662,-0.424796,-0.124789,0.047112,-0.544690,-0.178378,0.045743,-0.546969,-0.226270,0.045497,-0.441861,-0.164946,0.052787,-0.427823,0.009804,0.019807,0.013481,0.010109,0.019985,0.213449,0.159551,0.020028,0.013009,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,7.933333,0.195060,45.867779,0.526921,-0.073564,0.050058,-0.064139,0.000273,0.051967,4.250396,0.486234,-0.174926,0.049306,-0.252336,0.000296,0.071539,-14.031348,0.458386,-0.161416,0.047804,-0.477253,0.000093,-0.067956,0.050947,-0.130765,-0.023326,0.051542,-0.089550,-0.100441,0.050331,-0.005428,-0.088345,0.056550,-0.107925,-0.144850,0.049458,-0.046671,-0.016467,0.041520,-0.004505,-0.126185,0.048758,-0.195617,-0.138845,0.048442,-0.312347,-0.215388,0.047455,-0.316030,-0.203035,0.053851,-0.276952,-0.191176,0.048024,-0.160724,-0.112734,0.047673,-0.424775,-0.124743,0.047109,-0.544675,-0.178402,0.045891,-0.547128,-0.226264,0.045543,-0.441869,-0.164938,0.052804,-0.427821,0.009766,0.019844,0.013487,0.010107,0.019985,0.213445,0.159549,0.020030,0.013009,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,7.941667,0.017293,45.974945,0.535780,-0.072912,0.049883,-0.064430,0.000183,0.050095,4.388733,0.358830,-0.174656,0.049355,-0.252377,0.000305,0.052917,-14.024640,0.493773,-0.161447,0.047762,-0.477246,0.000049,-0.067391,0.050624,-0.131033,-0.022789,0.051247,-0.090031,-0.099772,0.050276,-0.005730,-0.087650,0.056190,-0.108052,-0.144128,0.049368,-0.046775,-0.015742,0.041594,-0.004963,-0.125757,0.048686,-0.195743,-0.138740,0.048423,-0.312464,-0.215285,0.047561,-0.315994,-0.202813,0.053960,-0.276939,-0.190684,0.048145,-0.160733,-0.112752,0.047652,-0.424814,-0.124807,0.047121,-0.544690,-0.178396,0.045741,-0.546974,-0.226298,0.045508,-0.441900,-0.164982,0.052788,-0.427854,0.009816,0.019832,0.013486,0.010107,0.019984,0.213445,0.159550,0.020030,0.013008,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,7.950000,0.464448,46.134239,0.337422,-0.072112,0.049674,-0.064642,0.000256,0.046696,4.529699,0.253738,-0.174324,0.049358,-0.252423,0.000293,-0.001963,-14.048866,0.225790,-0.161349,0.047779,-0.477274,0.000110,-0.066787,0.050733,-0.131283,-0.022024,0.051052,-0.090307,-0.098743,0.049867,-0.005806,-0.087079,0.056308,-0.108290,-0.143313,0.049188,-0.046867,-0.014725,0.040893,-0.005305,-0.125295,0.048632,-0.195939,-0.138565,0.048336,-0.312595,-0.215132,0.047657,-0.315928,-0.202477,0.053975,-0.276915,-0.190148,0.048186,-0.160725,-0.112687,0.047500,-0.424809,-0.124649,0.046866,-0.544627,-0.178345,0.045970,-0.547157,-0.226201,0.045761,-0.441921,-0.164862,0.052802,-0.427857,0.009506,0.019835,0.013444,0.010107,0.019986,0.213447,0.159549,0.020030,0.013007,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,7.958333,0.614910,46.328568,0.316359,-0.071253,0.049475,-0.064914,0.000297,0.116860,4.675849,0.454403,-0.174074,0.049419,-0.252414,0.000316,0.017409,-14.037347,0.467283,-0.161409,0.047802,-0.477276,0.000052,-0.066170,0.050673,-0.131560,-0.021219,0.050939,-0.090702,-0.097683,0.049557,-0.005968,-0.086369,0.056210,-0.108541,-0.142446,0.048960,-0.046904,-0.013634,0.040512,-0.005816,-0.124945,0.048811,-0.196004,-0.138506,0.048587,-0.312739,-0.215052,0.047656,-0.315837,-0.202230,0.054021,-0.276845,-0.189634,0.048015,-0.160628,-0.112737,0.047701,-0.424831,-0.124755,0.047110,-0.544705,-0.178346,0.045754,-0.547007,-0.226261,0.045597,-0.441943,-0.164945,0.052849,-0.427895,0.009498,0.019841,0.013470,0.010106,0.019985,0.213444,0.159549,0.020026,0.013009,,,,,,,,,,,,,,,,,,,,,,,,,,,
